           1  0.10000000000000001        9.9999999999961231E-006
           2  0.32400000000000007        2.8799639999965709E-005
           3  0.78848640000000014        3.6491917898673343E-005
           4  0.60039214925414375        7.5802232546773318E-005
           5  0.86371709892528148        5.4770947591653574E-005
           6  0.42375553901775720        1.4344293666074259E-004
           7  0.87907241581029816        7.8818524743340390E-005
           8  0.38269477285827991        2.1509872131703078E-004
           9  0.85046214126682607        1.8150530855065572E-004
          10  0.45783463513921652        4.5811592045619243E-004
          11  0.89359949522216520        1.3983523223648486E-004
          12  0.34228597449908432        3.9621095911057669E-004
          13  0.81045463017706754        4.4934864297729860E-004
          14  0.55302452136583280        1.0051439319184174E-003
          15  0.88987824048212771        3.8010325486892427E-004
          16  0.35278184735481671        1.0675168376544364E-003
          17  0.82197653591426223        1.1356391005663546E-003
          18  0.52679199715434655        2.6280310000734719E-003
          19  0.89741587999853334        5.3181700231796913E-004
          20  0.33141822596996884        1.5207199726492981E-003
          21  0.79768866767359503        1.8375075084564596E-003
          22  0.58097324569939168        3.9505923284720579E-003
          23  0.87639600053126154        2.2470385924697744E-003
          24  0.38997378282265405        6.1077666993339386E-003
          25  0.85641923352111660        4.9728014809646837E-003
          26  0.44267518791439114        1.2672271548097636E-002
          27  0.88816991730965877        4.6522249351066414E-003
          28  0.35756681506492560        1.3080062640885792E-002
          29  0.82696603618530329        1.4029768803142106E-002
          30  0.51513556025257545        3.2319652952338518E-002
          31  0.89917529333702639        7.2824834741921363E-003
          32  0.32637270668147617        2.0739385398648613E-002
          33  0.79147282685358000        2.4378208549201585E-002
          34  0.59415692834153877        5.3299683975571832E-002
          35  0.86808410224303090        2.5906365855119851E-002
          36  0.41225073723339112        7.1073297461310914E-002
          37  0.87228024078209987        6.3088821076564106E-002
          38  0.40106672036359831       0.15477567716611246     
          39  0.86476394224938813        2.4009913647893288E-002
          40  0.42101015916486617        6.5132558870130641E-002
          41  0.87753817816142476        5.2314736109919213E-002
          42  0.38687372650998825       0.13235323935462734     
          43  0.85392880648654712        4.4740359134560204E-002
          44  0.44904383978042983       0.12121741280173748     
          45  0.89065249104843902        9.7369952337363785E-002
          46  0.35060627245553738       0.23974099649833452     
          47  0.81965345101333498        5.0961084559941305E-002
          48  0.53215801651895567       0.12663649884045863     
          49  0.89627710310483966        2.8411364143227980E-002
          50  0.33467204719741062        7.8157225956207943E-002
          51  0.80160000487957717        7.1044546892287674E-002
          52  0.57253477340390058       0.17244503647881521     
          53  0.88105934393008134        1.6994762333796487E-002
          54  0.37725759505287354        4.5587534484765879E-002
          55  0.84576348730006423        3.2806166170106676E-002
          56  0.46961139906035398        8.5545336163044994E-002
          57  0.89667551855855143        4.5061958538221925E-002
          58  0.33353471871469553       0.12138973716069301     
          59  0.80024151645577613        9.2443986702956615E-002
          60  0.57547811446680930       0.23060497027450683     
          61  0.87949099525152696        6.6122624265542940E-002
          62  0.38155170428281993       0.16492924635330652     
          63  0.84949200447010365        4.2730271950559562E-002
          64  0.46027921972128860       0.11409715055547431     
          65  0.89432013461058124        7.9495975656578399E-002
          66  0.34024187318649513       0.20294682299356204     
          67  0.80811842730134442        8.5166624178815820E-002
          68  0.55822692512644612       0.21505019931035435     
          69  0.88779465068514929        7.6331392257889874E-002
          70  0.35861511203993895       0.19215118709960816     
          71  0.82803712844347543        6.2684889894551121E-002
          72  0.51260991250521171       0.16219921671611987     
          73  0.89942756438379934        7.9984620147292351E-002
          74  0.32564743491753301       0.20699490444150981     
